length_url,random_domain,nb_external_redirection,suspecious_tld,external_favicon,links_in_tags,sfh,domain_in_title,domain_age,web_traffic,status
75,0,0,0,1,64.28571429,0,1,6256,689,legitimate
110,0,0,0,0,0,0,1,1653,0,phishing
83,0,0,0,1,0,0,0,8348,1,phishing
22,0,0,0,1,50,0,1,717,0,phishing
33,0,0,0,0,100,0,1,5161,0,legitimate
24,0,0,0,0,100,0,0,3219,1217415,legitimate
27,0,0,1,0,100,0,1,-1,0,phishing
26,0,0,0,1,76.92307692,0,0,4655,8191,legitimate
65,0,0,0,0,0,0,1,1407,0,phishing
23,0,0,0,1,21.05263158,0,0,3208,16692,legitimate
39,0,0,0,0,100,0,1,723,0,phishing
31,0,0,0,1,0,0,0,7412,1561104,phishing
53,0,0,1,1,0,0,1,-1,0,phishing
51,0,0,0,1,95.65217391,0,1,-1,8902890,phishing
60,0,0,0,1,0,0,1,5440,0,legitimate
20,0,0,0,1,75,0,0,1548,0,legitimate
69,0,0,0,0,94.44444444,0,1,395,0,phishing
36,0,0,0,0,80,0,1,-1,0,phishing
81,0,0,0,1,56.25,0,1,2496,408088,legitimate
86,0,0,0,1,0,0,1,4547,147,legitimate
44,0,0,0,1,85,0,1,6245,10830,legitimate
127,0,0,0,0,75,0,1,5735,8972,legitimate
91,0,0,0,0,0,0,1,9346,104142,legitimate
71,0,0,0,1,0,0,1,5616,0,phishing
104,0,0,0,0,0,0,0,1015,1196152,phishing
199,1,0,0,0,0,0,1,-1,0,phishing
154,0,0,0,1,0,0,1,5616,0,phishing
29,0,0,0,1,20,0,0,4626,674594,legitimate
43,0,0,0,1,0,0,1,6382,0,phishing
80,1,0,0,0,0,0,1,8583,274168,legitimate
88,0,0,0,0,100,0,0,6340,293,legitimate
51,0,0,0,0,100,0,1,7530,23288,phishing
24,0,0,0,0,100,0,0,2139,2715,legitimate
58,0,0,0,1,95.91836735,0,1,3140,0,phishing
88,0,0,0,0,100,0,1,4326,214323,phishing
51,0,0,0,1,0,0,1,5615,0,phishing
36,0,0,0,1,0,0,1,7295,0,phishing
64,0,0,0,1,70,0,1,8347,1,legitimate
56,0,0,0,0,90.90909091,0,1,-1,0,legitimate
30,0,0,0,1,60,0,1,2383,0,legitimate
71,0,0,0,0,70,0,1,4352,10826,legitimate
43,0,0,0,0,0,0,1,2314,0,phishing
81,0,0,0,1,44.11764706,0,1,4567,372555,legitimate
45,0,0,0,0,0,0,1,86,0,phishing
95,0,0,0,0,0,0,1,9350,105518,legitimate
54,0,0,0,1,0,0,1,5626,0,phishing
48,0,0,0,0,66.66666667,0,1,6567,12233,legitimate
50,0,0,0,0,0,0,1,3220,0,phishing
58,0,0,0,0,100,0,0,7133,12,legitimate
98,1,0,0,1,54.54545455,0,1,2255,2371046,legitimate
73,0,0,0,0,0,0,1,7445,381,legitimate
50,0,0,0,0,100,0,1,1,9657236,phishing
79,0,0,0,1,75,0,1,-1,968888,phishing
221,0,0,0,0,0,0,1,7323,3927593,legitimate
47,0,0,0,0,100,0,1,-1,0,phishing
86,0,0,0,1,72.30769231,0,1,5798,1515,legitimate
50,0,0,0,0,0,0,1,683,0,phishing
36,1,0,0,0,0,0,0,-1,0,phishing
20,0,0,0,0,100,0,1,5,0,phishing
115,0,0,0,0,0,0,1,4417,7639347,legitimate
51,0,0,0,0,63.63636364,0,1,-1,1068316,legitimate
43,1,0,0,0,0,0,1,-1,0,phishing
42,0,0,0,0,100,0,1,808,0,phishing
100,0,0,0,1,18.18181818,0,1,4057,98,legitimate
34,0,0,0,1,30,0,1,-1,3244226,legitimate
127,0,0,0,0,100,0,1,3993,5707171,phishing
33,0,0,1,1,50,0,1,1953,4365,phishing
42,0,0,0,0,100,0,1,5941,0,phishing
109,0,0,0,1,70,0,1,8348,1,legitimate
72,0,0,0,1,60,0,1,7938,0,phishing
72,0,0,0,1,81.81818182,0,1,5858,0,phishing
105,0,0,0,1,33.33333333,0,1,5442,0,legitimate
63,0,0,0,1,0,0,1,5627,0,phishing
27,0,0,0,0,75.75757576,0,1,3790,679696,legitimate
77,0,0,0,1,30,0,1,9882,630,legitimate
23,0,0,0,0,0,0,1,1057,0,phishing
30,0,0,0,0,66.66666667,0,1,3958,100148,legitimate
61,0,0,0,1,90.47619048,0,1,2320,35081,legitimate
21,1,0,0,0,100,0,1,2653,0,legitimate
92,0,0,0,1,83.33333333,0,1,6326,272248,legitimate
22,0,0,0,1,8.333333333,0,0,4541,461428,legitimate
88,0,0,0,0,100,0,1,244,0,phishing
41,0,0,0,1,88.0952381,0,0,9281,125,legitimate
62,1,0,0,0,100,0,1,-1,0,phishing
26,0,0,0,0,50,0,1,4875,33632,legitimate
61,0,0,0,1,30,0,1,5350,55182,legitimate
74,0,0,0,1,8.333333333,0,1,6250,11380,legitimate
68,0,0,0,1,64.28571429,0,1,6259,682,legitimate
31,0,0,0,1,50,0,1,4771,144969,legitimate
31,0,0,0,1,96,0,1,6044,0,legitimate
81,0,0,0,0,0,0,1,12710,2998,legitimate
25,0,0,0,1,95.45454545,0,0,8596,572944,legitimate
60,0,0,0,1,18.75,0,1,5132,1310,legitimate
83,0,0,0,1,71.21212121,0,1,6598,1449,legitimate
57,0,0,0,0,0,0,1,4193,0,phishing
63,0,0,0,0,100,0,0,1337,20989,phishing
38,1,0,0,1,0,0,0,6902,12299,legitimate
30,0,0,0,0,96.2962963,0,1,3301,1027627,legitimate
98,0,0,0,0,100,0,1,2618,0,phishing
23,1,0,0,0,100,0,0,-1,0,legitimate
103,0,0,0,0,85.71428571,0,1,2047,0,phishing
27,0,0,0,1,50,0,1,5158,6676220,legitimate
32,0,0,0,0,0,0,1,4300,0,legitimate
49,0,0,0,0,91.66666667,0,1,5525,23046,legitimate
29,0,0,0,0,77.77777778,0,1,-1,214765,legitimate
81,0,0,0,0,100,0,1,8763,8308,legitimate
75,0,0,0,0,0,0,1,7450,388,legitimate
161,0,0,0,1,72.4137931,0,1,7805,6256,legitimate
78,0,0,0,0,100,0,1,3992,5697976,phishing
60,0,0,0,0,33.33333333,0,1,-1,18999,legitimate
34,0,0,0,1,45.45454545,0,1,3298,1074963,legitimate
41,0,0,1,1,0,0,1,-1,77586,phishing
70,0,0,0,0,100,0,0,7996,26817,legitimate
23,0,0,0,1,77.77777778,0,1,8002,2985090,legitimate
63,1,0,0,0,92.85714286,0,0,2095,565103,legitimate
30,0,0,0,1,50,0,1,3333,188793,legitimate
30,0,0,0,1,0,0,1,7295,0,phishing
32,0,0,0,0,50,0,1,3795,666437,legitimate
130,1,0,0,0,0,0,1,-1,24,phishing
31,0,0,0,1,23.07692308,0,1,7298,236183,legitimate
61,0,0,0,1,0,0,1,7295,0,phishing
28,0,0,0,0,0,0,1,388,0,phishing
99,0,0,0,1,33.33333333,0,1,8347,1,phishing
42,0,0,0,1,58.33333333,0,0,5637,2,legitimate
47,0,0,0,0,100,0,1,604,0,phishing
86,0,0,0,0,100,0,0,12126,1001,legitimate
30,0,0,0,0,100,0,0,2567,0,legitimate
40,0,0,0,0,66.66666667,0,1,1546,4639,phishing
36,0,0,0,0,100,0,0,5892,35,phishing
77,0,0,0,1,0,0,1,1116,0,phishing
106,0,0,0,1,54.83870968,0,0,7077,0,legitimate
154,0,0,0,0,100,0,0,4775,112056,legitimate
56,0,0,0,0,100,0,1,7668,301,legitimate
47,0,0,1,0,100,0,0,-1,0,phishing
28,0,0,0,1,80,0,1,2649,468198,legitimate
32,0,0,0,0,100,0,0,8510,0,phishing
26,0,0,0,1,0,0,1,7446,3690514,phishing
20,1,0,0,0,100,0,1,-1,1285481,phishing
78,0,0,0,0,0,0,1,6679,37803,legitimate
32,0,0,0,1,0,0,0,7412,1561104,phishing
22,1,0,0,0,94.28571429,0,1,7011,907586,legitimate
41,0,0,0,0,100,0,1,804,0,phishing
61,0,0,0,1,64.70588235,0,1,6669,6843,legitimate
71,0,0,0,0,43.75,0,1,7724,654,legitimate
35,0,0,0,1,0,0,1,7295,0,phishing
36,0,0,0,1,80,0,0,7810,29611,legitimate
84,0,0,0,1,29.41176471,0,1,7626,52273,legitimate
56,0,0,0,0,0,0,1,-1,75006,legitimate
32,0,0,0,1,77.77777778,0,1,7393,431555,legitimate
126,0,0,0,1,0,0,1,1669,1961063,phishing
152,0,0,0,0,0,0,1,-1,0,phishing
50,0,0,0,0,100,0,0,7133,12,legitimate
50,0,0,0,1,50,0,1,2867,12155,legitimate
40,0,0,0,1,9.090909091,0,0,8518,8,legitimate
142,0,0,0,1,0,0,1,8018,0,phishing
63,0,0,0,1,51.11111111,0,1,10677,23,legitimate
51,0,0,0,0,100,0,0,-1,998801,phishing
33,0,0,0,0,0,0,0,727,0,legitimate
34,0,0,1,0,100,0,1,-1,77586,phishing
34,0,0,0,0,50,0,1,2054,288962,legitimate
72,0,0,0,1,93.33333333,0,1,8348,7421,phishing
30,0,0,0,1,43.58974359,0,1,3395,1036970,legitimate
18,0,0,0,1,75,0,0,4320,246860,legitimate
35,0,0,0,0,0,0,1,-1,0,phishing
66,0,0,0,0,100,0,1,2455,0,phishing
32,0,0,0,1,75,0,1,4472,0,legitimate
43,0,0,0,0,0,0,1,2314,0,phishing
45,0,0,0,1,12.5,0,1,8520,8,legitimate
36,0,0,0,1,0,0,1,7295,10294744,phishing
19,1,0,0,0,100,0,1,1658,0,phishing
21,0,0,0,1,1.886792453,0,1,-1,3523,phishing
34,0,0,1,0,100,0,1,1129,2209139,legitimate
61,0,0,0,0,0,0,1,-1,0,phishing
28,0,0,0,0,100,0,0,7676,5849,legitimate
20,0,0,0,1,82.35294118,0,1,1071,0,phishing
56,0,0,0,1,0,0,0,7419,285,legitimate
34,0,0,1,1,0,0,1,-1,78870,phishing
85,0,0,0,1,8.333333333,0,0,4456,0,phishing
44,0,0,0,0,0,0,1,3133,413788,legitimate
60,0,0,0,1,89.28571429,0,0,8829,2635,legitimate
37,0,0,0,0,100,0,1,7584,974,legitimate
131,0,0,0,1,7.692307692,0,1,8019,0,phishing
68,0,0,0,1,14.28571429,0,1,2802,0,phishing
21,0,0,0,0,88.88888889,0,1,4956,168708,legitimate
36,0,0,0,0,100,0,1,5161,0,legitimate
63,0,0,0,0,0,0,1,1784,0,phishing
23,0,0,0,1,50,0,1,8886,160130,legitimate
68,0,0,0,1,10,0,0,7466,167663,legitimate
78,0,0,0,1,21.05263158,0,1,8900,108560,legitimate
66,0,0,0,1,92.85714286,0,1,4487,2870,legitimate
29,0,0,0,1,21.42857143,0,1,2012,1107250,legitimate
66,0,0,0,0,0,0,1,-1,0,phishing
157,1,0,0,1,20,0,1,5051,283,legitimate
23,1,0,0,0,66.66666667,0,1,3701,116833,legitimate
44,0,0,0,1,0,0,1,8922,309153,phishing
59,0,0,0,1,30.95238095,0,0,8144,12364,legitimate
66,0,0,0,0,0,0,1,6166,1026621,legitimate
55,0,0,0,0,100,0,1,8571,22056,legitimate
31,0,0,0,1,0,0,0,2936,758604,legitimate
29,0,0,0,1,81.81818182,0,1,5892,1609117,phishing
43,0,0,0,1,0,0,1,5615,0,phishing
50,0,0,0,0,80,0,1,4326,122153,legitimate
36,0,0,0,1,50,0,1,-1,5552417,legitimate
34,0,0,0,1,0,0,0,10524,673,legitimate
261,0,0,0,0,100,0,1,31,0,phishing
34,0,0,0,0,100,0,1,-1,0,phishing
27,1,0,0,0,100,0,1,3910,0,phishing
37,0,0,0,1,0,0,1,6218,337,legitimate
73,0,0,0,0,97.22222222,0,0,6053,14268,legitimate
41,0,0,0,1,60,0,1,-1,0,phishing
86,0,0,0,0,100,0,1,760,0,phishing
21,0,0,0,0,94.11764706,0,0,5461,1435312,legitimate
33,0,0,0,0,80,0,1,1720,1257570,legitimate
122,0,0,0,0,100,0,1,-1,0,phishing
53,0,0,0,1,0,0,1,5626,0,phishing
28,0,0,0,1,0,0,1,1588,1905203,legitimate
36,0,0,0,0,100,0,0,1338,22211,phishing
41,0,0,0,0,100,0,1,96,0,phishing
39,0,0,0,0,0,0,1,7087,18105,phishing
213,0,0,0,0,0,0,1,8348,1,phishing
34,0,0,0,1,90.90909091,0,1,6875,0,legitimate
36,0,0,0,1,37.5,0,0,5129,743224,phishing
129,0,0,0,1,14.28571429,0,1,2500,0,phishing
59,0,0,0,1,0,0,1,5612,0,phishing
23,0,0,1,0,100,0,1,7,0,phishing
33,0,0,0,1,88.88888889,0,1,-1,0,phishing
24,0,0,0,0,0,0,1,-1,0,legitimate
26,0,0,0,1,92.59259259,0,1,7068,2788969,legitimate
44,0,0,0,1,86.66666667,0,1,7158,2294,legitimate
50,0,0,0,1,68.18181818,0,1,2305,541454,phishing
123,0,0,0,1,60.86956522,0,0,2411,174498,legitimate
21,0,0,0,1,73.07692308,0,0,-1,745423,legitimate
23,0,0,0,1,15,0,0,7682,0,phishing
55,0,0,0,0,87.5,0,0,7300,24283,legitimate
25,0,0,0,0,80,0,0,-1,3426017,phishing
46,0,0,0,1,0,0,1,5627,0,phishing
24,0,0,0,1,59.09090909,0,1,-1,136698,phishing
102,0,0,0,0,100,0,1,1706,4830221,phishing
32,0,0,0,1,25,0,1,-1,0,phishing
38,0,0,0,1,50,0,1,62,0,phishing
127,0,0,0,0,100,0,1,3993,5707171,phishing
60,0,0,0,0,0,0,1,-1,0,phishing
29,0,0,0,0,100,0,0,2881,5754,phishing
73,0,0,0,0,0,0,1,2381,0,phishing
56,0,0,0,1,81.81818182,0,1,7128,8386524,phishing
55,0,0,0,0,85.71428571,0,0,-1,1035,legitimate
23,0,0,0,0,89.47368421,0,1,6318,0,legitimate
47,0,0,0,0,100,0,1,6196,84671,legitimate
74,0,0,0,1,30.76923077,0,0,7521,10660,legitimate
50,0,0,0,1,82.60869565,0,1,4341,0,phishing
104,0,0,0,1,50,0,1,254,0,phishing
117,0,0,0,0,100,0,1,3992,5697976,phishing
147,0,0,0,1,83.33333333,0,1,-1,0,phishing
34,0,0,0,1,33.33333333,0,1,1724,0,legitimate
32,0,0,0,1,85.71428571,0,1,-1,7910366,legitimate
80,0,0,0,0,88.88888889,0,0,8973,10626,legitimate
27,0,0,0,0,96.77419355,0,1,7936,47133,legitimate
25,0,0,0,0,0,0,1,2197,0,phishing
30,0,0,0,1,0,0,1,7295,0,phishing
38,0,0,0,1,0,0,1,7681,295329,legitimate
30,0,0,0,1,66.66666667,0,0,9161,960,legitimate
61,0,0,0,0,0,0,1,9379,4068,legitimate
32,0,0,0,0,100,0,0,-1,361673,legitimate
68,0,0,0,0,0,0,1,-1,589615,legitimate
60,0,0,0,0,100,0,1,3116,0,phishing
79,0,0,0,1,50,0,1,2295,0,phishing
132,0,0,0,0,100,0,1,4003,5816617,phishing
85,0,0,0,0,100,0,1,913,0,phishing
49,0,0,0,1,64.70588235,0,1,6631,1083895,legitimate
37,0,0,0,0,100,0,0,2675,0,phishing
25,0,0,0,0,100,0,0,-1,2398123,legitimate
21,0,0,0,0,50,0,1,2,0,phishing
32,0,0,0,1,0,0,1,7295,0,phishing
32,0,0,0,1,84.21052632,0,0,4800,134,legitimate
115,0,0,0,1,7.692307692,0,1,8019,0,phishing
68,0,0,0,0,100,0,1,3992,5697976,phishing
54,0,0,0,1,75,0,1,7159,2320,legitimate
51,0,0,0,0,100,0,1,232,0,phishing
94,0,0,0,1,77.55102041,0,1,5051,4813,legitimate
42,0,0,0,1,61.53846154,0,1,6256,688,legitimate
38,0,0,0,0,0,0,1,5158,0,phishing
29,0,0,0,1,0,0,1,7295,0,phishing
53,0,0,0,1,69.23076923,0,1,3747,774723,legitimate
68,0,0,0,1,50,0,1,-1,435362,legitimate
82,0,0,0,1,87.5,0,0,9283,124,legitimate
72,1,0,0,0,100,0,1,-1,0,phishing
26,0,0,0,0,100,0,1,5160,0,legitimate
72,0,0,0,1,4.918032787,0,1,495,0,phishing
24,0,0,0,0,87.5,0,0,7603,907,legitimate
41,0,0,0,0,100,0,1,13,0,phishing
82,0,0,0,1,0,0,0,8348,1,phishing
65,0,0,0,1,0,0,0,8348,1,phishing
29,0,0,0,0,33.33333333,0,1,1350,19778,phishing
40,0,0,0,0,100,0,1,6802,1577923,legitimate
60,0,0,0,0,100,0,1,4670,0,legitimate
45,0,0,0,1,0,0,0,7914,2450,legitimate
27,0,0,0,1,50,0,1,7424,29440,legitimate
38,0,0,0,1,0,0,1,7295,0,phishing
439,1,0,0,0,0,0,1,-1,0,phishing
47,0,0,0,0,0,0,1,7501,628638,legitimate
40,0,0,0,0,0,0,1,-1,0,phishing
72,0,0,0,0,0,0,1,6006,0,legitimate
36,0,0,0,0,0,0,1,1561,0,phishing
32,0,0,0,0,100,0,1,-1,47038,legitimate
40,0,0,0,0,100,0,1,4058,0,phishing
77,0,0,0,0,100,0,1,5767,0,phishing
52,0,0,0,0,0,0,1,-1,0,legitimate
109,0,0,0,1,0,0,1,9896,180,legitimate
109,1,0,0,0,0,0,1,-1,93245,phishing
361,0,0,0,1,73.33333333,0,1,187,0,phishing
118,0,0,0,0,100,0,1,3993,5707171,phishing
55,0,0,0,0,0,0,1,5233,10313348,phishing
43,0,0,0,1,81.81818182,0,1,7050,1222496,phishing
27,0,0,0,1,64.70588235,0,0,5901,58597,legitimate
123,0,0,0,0,100,0,1,-1,105946,phishing
58,0,0,0,1,25,0,0,6622,181216,legitimate
44,0,0,0,1,18.18181818,0,1,7298,0,legitimate
24,1,0,0,1,90.90909091,0,0,2544,2369609,legitimate
57,0,0,0,0,100,0,1,7939,33059,legitimate
359,0,0,0,0,0,0,1,1709,0,phishing
23,0,0,0,0,100,0,1,867,0,phishing
25,0,0,0,1,50,0,0,4169,79428,legitimate
113,0,0,0,1,37.5,0,1,8347,1,phishing
25,0,0,0,1,70.96774194,0,0,2901,324756,legitimate
25,0,0,0,1,0,0,1,7048,576752,legitimate
33,0,0,0,1,18.18181818,0,1,2835,0,phishing
57,0,0,0,0,100,0,0,6340,293,legitimate
69,0,0,0,0,100,0,1,5804,0,phishing
34,0,0,0,0,53.33333333,0,0,7081,311717,legitimate
73,0,0,0,0,100,0,1,9129,15733,legitimate
23,0,0,0,0,100,0,0,4329,158136,legitimate
135,0,0,0,1,0,0,1,8018,0,phishing
35,0,0,0,0,0,0,1,2837,0,phishing
93,0,0,0,0,83.33333333,0,1,2996,4189860,phishing
73,0,0,0,1,20,0,1,6056,41,legitimate
77,0,0,0,1,0,0,0,916,0,phishing
45,0,0,0,0,100,0,1,3094,408089,phishing
31,0,0,0,1,64.28571429,0,1,4991,239038,legitimate
75,0,0,0,0,100,0,0,10674,23,legitimate
64,0,0,0,1,8.695652174,0,1,5349,10753,legitimate
31,0,0,0,0,100,0,0,1170,0,legitimate
45,0,0,0,0,93.33333333,0,0,9074,15117,legitimate
47,1,0,0,1,7.317073171,0,1,-1,0,phishing
61,0,0,0,0,75,0,1,7351,22839,legitimate
23,0,0,0,1,0,0,1,5445,6496,legitimate
26,0,0,0,1,0,0,1,5029,2839278,legitimate
78,0,0,0,0,100,0,1,-1,3940522,phishing
39,0,0,0,1,85.71428571,0,1,6962,211607,legitimate
46,1,0,0,0,0,0,1,4182,9974,phishing
22,0,0,0,1,50,0,0,9163,210636,legitimate
87,0,0,0,0,100,0,1,919,0,phishing
64,0,0,0,1,89.28571429,0,0,8833,2717,legitimate
57,0,0,0,1,52.94117647,0,1,7619,2192,legitimate
63,0,0,0,0,0,0,1,5056,0,phishing
190,0,0,0,1,83.33333333,0,1,4564,7504096,phishing
32,0,0,0,1,33.33333333,0,1,496,493686,phishing
25,0,0,0,0,67.74193548,0,0,6964,318509,legitimate
263,1,0,0,0,0,0,1,2660,0,phishing
80,0,0,0,1,75,0,1,7292,1008,legitimate
30,0,0,0,1,88.88888889,0,1,-1,0,legitimate
28,0,0,0,1,83.33333333,0,1,4460,0,legitimate
21,0,0,0,1,0,0,1,7253,943419,phishing
24,0,0,0,0,0,0,1,-1,134401,phishing
26,1,0,1,0,100,0,1,519,0,phishing
46,0,0,0,1,7.142857143,0,1,3534,0,phishing
63,0,0,0,0,0,0,1,6391,0,phishing
22,0,0,0,0,50,0,1,1112,2209849,legitimate
84,0,0,0,1,18.75,0,1,5136,1300,legitimate
70,0,0,0,0,100,0,0,8030,6256,legitimate
31,0,0,0,1,0,0,1,7295,0,phishing
45,0,0,0,1,0,0,1,5613,0,phishing
119,0,0,0,0,100,0,1,5,0,phishing
58,0,0,0,0,0,0,1,4941,0,phishing
121,0,0,0,0,100,0,1,3992,5697976,phishing
53,0,0,0,0,100,0,0,8833,6042,legitimate
21,0,0,0,0,100,0,1,-1,3523,phishing
21,1,0,0,1,37.5,0,1,3851,328255,legitimate
186,0,0,0,0,88.88888889,0,0,-1,0,phishing
51,0,0,0,1,55.55555556,0,1,3164,1323816,legitimate
20,1,0,1,0,100,0,1,4,0,phishing
22,0,0,0,0,100,0,0,-1,442024,legitimate
41,0,0,0,1,81.81818182,0,1,7189,490968,phishing
124,0,0,0,0,100,0,1,3993,5707171,phishing
30,0,0,0,0,100,0,1,269,0,legitimate
60,0,0,0,1,64.28571429,0,1,6255,688,legitimate
124,0,0,0,0,100,0,1,3993,5707171,phishing
75,0,0,0,0,85.71428571,0,1,2192,0,phishing
19,0,0,0,0,92.30769231,0,1,-1,1145762,legitimate
123,0,0,0,1,50,0,1,4609,0,phishing
65,0,0,0,0,0,0,1,580,0,phishing
38,0,0,0,1,0,0,1,7297,0,legitimate
24,0,0,0,1,66.66666667,0,1,3987,834691,legitimate
73,0,0,0,1,62.85714286,0,1,8121,6950,legitimate
16,0,0,0,0,100,0,0,4050,0,legitimate
44,0,0,0,1,0,0,0,7480,628,legitimate
57,0,0,0,1,52.94117647,0,1,7615,2188,legitimate
37,0,0,0,0,88.46153846,0,1,4544,976135,legitimate
51,0,0,0,0,0,0,1,2072,1453088,phishing
103,0,0,0,0,100,0,1,1570,5697557,phishing
28,1,0,0,0,0,0,1,164,0,phishing
59,0,0,0,0,100,0,1,1834,0,phishing
33,0,0,0,0,100,0,1,1077,2739155,phishing
28,0,0,0,0,100,0,0,3252,659809,legitimate
64,0,0,0,0,100,0,0,10678,23,legitimate
88,0,0,0,0,96.2962963,0,0,5442,8797,legitimate
107,0,0,0,0,85.71428571,0,1,2047,0,phishing
79,0,0,0,1,27.27272727,0,1,9120,4277015,legitimate
35,0,0,0,0,0,0,1,1220,0,phishing
44,1,0,0,1,90.69767442,0,0,9226,771,legitimate
57,0,0,0,0,100,0,0,7069,77644,legitimate
35,0,0,0,0,71.42857143,0,1,4827,0,legitimate
30,0,0,0,0,0,0,1,1111,0,phishing
32,0,0,0,0,50,0,1,-1,2773089,legitimate
48,0,0,0,1,42.85714286,0,1,523,8721545,phishing
36,1,0,0,0,100,0,1,1015,0,phishing
66,0,0,0,1,66.66666667,0,1,1756,0,legitimate
114,0,0,0,1,50,0,1,4621,0,phishing
24,0,0,0,0,33.33333333,0,0,2705,211021,legitimate
72,0,0,0,0,60,0,1,431,8509505,phishing
39,0,0,0,0,100,0,1,6076,0,phishing
55,0,1,0,0,0,0,1,-1,0,phishing
28,0,0,0,1,78.26086957,0,1,8350,1312,legitimate
79,0,0,0,0,100,0,1,2618,0,phishing
34,0,0,0,0,100,0,0,7131,12,legitimate
27,0,0,0,0,0,0,1,2307,0,phishing
51,0,0,0,1,90,0,0,5885,183,legitimate
63,0,0,0,1,0,0,0,7421,286,legitimate
35,0,0,0,0,0,0,1,7,0,phishing
27,0,0,0,0,60,0,1,3737,50580,legitimate
31,0,0,0,0,100,0,1,2529,0,legitimate
36,0,0,0,1,14.28571429,0,1,7298,5498369,legitimate
21,0,0,0,1,34.14634146,0,1,7501,408392,legitimate
34,0,0,0,0,62.5,0,1,1400,0,phishing
24,0,0,0,0,0,0,1,5637,511701,legitimate
32,0,0,0,1,0,0,1,7295,0,phishing
62,0,0,0,1,0,0,1,5627,0,phishing
43,1,0,1,1,0,0,0,-1,0,phishing
78,0,0,0,0,0,0,1,7083,17964,phishing
46,0,0,0,1,60,0,0,3029,2349295,legitimate
118,0,0,0,0,100,0,1,4003,5816617,phishing
30,0,0,0,0,75,0,1,3303,2894528,legitimate
128,0,0,0,0,100,0,1,3993,5707171,phishing
21,1,0,0,1,70,0,0,2598,0,legitimate
58,0,0,0,0,100,0,1,1857,0,phishing
40,0,0,0,0,100,0,1,2188,15984,phishing
126,0,0,0,0,100,0,1,3992,5707171,phishing
20,1,0,0,1,60,0,1,5351,8732354,legitimate
63,0,0,0,0,100,0,1,2188,0,phishing
92,0,0,0,0,100,0,1,3828,0,phishing
29,0,0,0,1,33.33333333,0,1,-1,8061018,legitimate
63,0,0,0,1,73.68421053,0,1,7156,2250,legitimate
54,0,0,0,0,100,0,0,6340,291,legitimate
61,0,0,0,1,50,0,1,7616,2190,legitimate
66,0,0,0,0,100,0,0,91,0,phishing
33,0,0,0,1,0,0,1,37,0,phishing
90,0,0,0,1,50,0,0,-1,9273,legitimate
114,0,0,0,1,40,0,1,2300,0,phishing
70,0,0,0,0,0,0,0,8348,1,phishing
41,0,0,0,0,95.23809524,0,1,-1,1009,legitimate
33,0,0,0,1,70,0,1,-1,297716,legitimate
77,0,0,0,0,0,0,1,6426,1886126,legitimate
79,0,0,0,0,0,0,1,4377,0,phishing
96,0,0,0,0,100,0,1,244,0,phishing
49,0,0,0,1,85.29411765,0,1,7351,152882,legitimate
106,0,0,0,0,0,0,1,8391,0,legitimate
73,0,0,0,0,100,0,1,1819,0,phishing
53,0,0,0,1,0,0,1,5616,0,phishing
30,0,0,0,1,0,0,1,7297,613996,legitimate
28,0,0,0,0,0,0,1,5614,0,phishing
50,0,0,0,0,100,0,1,-1,0,phishing
41,0,0,0,0,0,0,1,5568,104444,phishing
27,0,0,0,0,92.10526316,0,0,6112,157596,legitimate
25,0,0,0,0,100,0,1,7106,0,legitimate
86,1,0,0,0,0,0,1,-1,0,phishing
48,0,0,0,1,86.95652174,0,1,6490,4053232,phishing
34,0,0,0,1,0,0,1,7299,0,legitimate
26,0,0,0,1,83.33333333,0,0,6140,1177815,legitimate
32,0,0,0,0,100,0,0,-1,31757,legitimate
123,0,0,0,1,0,0,1,8019,0,phishing
59,0,0,0,0,0,0,1,6889,0,legitimate
26,0,0,0,0,100,0,0,2651,386861,legitimate
27,1,0,0,1,85.18518519,0,1,1844,6577026,phishing
18,1,0,0,0,90.47619048,0,0,-1,96708,legitimate
63,0,0,0,0,100,0,1,-1,495795,legitimate
109,0,0,0,1,88.23529412,0,1,4428,1059659,legitimate
51,0,0,0,0,0,0,1,2046,0,phishing
102,0,0,0,0,100,0,0,12123,1006,legitimate
52,0,0,0,0,100,0,1,4288,218205,legitimate
69,0,0,0,1,70,0,1,7471,0,phishing
218,0,0,0,1,50,0,1,-1,0,phishing
34,0,0,0,1,22.22222222,0,0,8516,8,legitimate
39,0,0,0,1,87.09677419,0,0,6606,899,phishing
26,0,0,0,0,100,0,0,4161,405645,legitimate
32,0,0,0,1,0,0,1,7295,0,phishing
32,0,0,0,0,94.73684211,0,0,7906,9378,legitimate
28,0,0,0,0,100,0,1,-1,0,legitimate
158,0,0,0,0,100,0,1,3157,0,phishing
58,0,0,0,0,0,0,1,-1,0,phishing
57,1,0,0,1,81.81818182,0,1,5911,86615,legitimate
243,0,0,0,0,0,0,1,328,0,phishing
77,0,0,0,0,100,0,1,5756,0,phishing
130,0,0,0,0,100,0,1,3992,5697976,phishing
23,1,0,1,0,100,0,1,5,0,phishing
43,0,0,0,0,0,0,1,7192,0,phishing
119,0,0,0,0,100,0,1,3992,5697976,phishing
43,0,0,0,1,65.2173913,0,0,5635,2,legitimate
30,0,0,0,0,100,0,0,1967,7158525,legitimate
41,0,0,0,1,10.73825503,0,1,284,0,phishing
24,0,0,0,1,72,0,1,10048,31916,legitimate
41,0,0,0,1,50,0,1,1335,0,phishing
